customer_id,zip,city,signup_date,gender,age_group,acquisition_channel
31642,48849,Cam Pha,2016-03-22,Female,35-44,paid_search
31643,48850,Viet Tri,2021-05-05,Male,25-34,paid_search
31644,48850,Viet Tri,2019-12-10,Female,45-54,paid_search
31646,48850,Viet Tri,2021-08-06,Male,45-54,organic_search
31647,48850,Viet Tri,2018-09-28,Male,45-54,referral
31648,48851,Cam Pha,2019-08-04,Female,35-44,email_campaign
31649,48851,Cam Pha,2020-05-28,Male,45-54,organic_search
31650,48851,Cam Pha,2021-06-11,Male,35-44,paid_search
31651,48851,Cam Pha,2017-02-01,Male,35-44,referral
31652,48851,Cam Pha,2016-06-21,Male,35-44,organic_search
31653,48853,Lao Cai,2021-07-06,Male,18-24,referral
31654,48853,Lao Cai,2015-08-09,Male,55+,paid_search
31655,48853,Lao Cai,2022-01-14,Female,25-34,organic_search
31656,48853,Lao Cai,2020-12-07,Female,25-34,paid_search
31657,48853,Lao Cai,2019-03-31,Male,25-34,paid_search
31660,48854,Son Tay,2021-06-02,Female,55+,social_media
31661,48854,Son Tay,2018-08-01,Female,55+,social_media
31662,48854,Son Tay,2022-08-13,Female,45-54,paid_search
31664,48855,Uong Bi,2019-08-23,Female,25-34,organic_search
31665,48855,Uong Bi,2022-11-19,Male,25-34,organic_search
31666,48855,Uong Bi,2022-01-24,Female,25-34,referral
31667,48855,Uong Bi,2019-01-13,Female,35-44,social_media
31669,48856,Phu Ly,2022-05-28,Female,25-34,social_media
31670,48856,Phu Ly,2020-10-18,Female,45-54,direct
31671,48856,Phu Ly,2020-09-07,Non-binary,18-24,paid_search
31673,48857,Thai Nguyen,2015-07-09,Non-binary,25-34,organic_search
31674,48857,Thai Nguyen,2018-11-10,Female,25-34,paid_search
31675,48857,Thai Nguyen,2015-05-31,Female,18-24,social_media
31676,48857,Thai Nguyen,2016-06-08,Male,25-34,organic_search
31677,48857,Thai Nguyen,2018-11-12,Female,25-34,social_media
31678,48858,Hanoi,2018-11-15,Female,35-44,referral
31679,48858,Hanoi,2019-01-25,Female,45-54,email_campaign
31680,48858,Hanoi,2019-05-25,Female,25-34,direct
31681,48858,Hanoi,2020-11-12,Male,25-34,referral
31682,48858,Hanoi,2022-06-05,Male,35-44,organic_search
31683,48859,Bac Ninh,2015-04-15,Female,55+,direct
31684,48859,Bac Ninh,2019-03-11,Male,25-34,paid_search
31685,48859,Bac Ninh,2019-06-02,Male,35-44,referral
31687,48859,Bac Ninh,2016-09-11,Male,18-24,social_media
31689,48860,Lao Cai,2016-12-22,Female,35-44,social_media
31690,48860,Lao Cai,2021-11-01,Female,55+,social_media
31691,48860,Lao Cai,2020-12-23,Female,25-34,paid_search
31692,48860,Lao Cai,2022-09-14,Female,35-44,paid_search
31693,48861,Hai Phong,2017-06-05,Female,18-24,direct
31694,48861,Hai Phong,2021-08-13,Female,25-34,organic_search
31696,48861,Hai Phong,2020-05-24,Male,25-34,social_media
31697,48861,Hai Phong,2019-06-04,Female,25-34,direct
31698,48864,Ha Long,2020-01-31,Male,35-44,referral
31700,48864,Ha Long,2018-05-03,Male,55+,paid_search
31701,48864,Ha Long,2017-08-03,Male,55+,social_media
31702,48864,Ha Long,2015-12-21,Female,55+,social_media
31703,48865,Bac Giang,2021-02-24,Male,25-34,email_campaign
31708,48866,Ha Long,2021-02-28,Female,55+,organic_search
31709,48866,Ha Long,2019-02-15,Male,35-44,direct
31710,48866,Ha Long,2019-11-28,Male,25-34,organic_search
31711,48866,Ha Long,2022-11-21,Male,35-44,paid_search
31712,48866,Ha Long,2017-12-21,Male,25-34,social_media
31714,48867,Phu Ly,2022-01-10,Female,55+,organic_search
31715,48867,Phu Ly,2018-07-13,Female,25-34,referral
31717,48867,Phu Ly,2015-01-31,Female,35-44,organic_search
31718,48871,Phu Ly,2022-08-01,Female,25-34,organic_search
31719,48871,Phu Ly,2013-07-29,Female,45-54,social_media
31720,48871,Phu Ly,2016-10-12,Non-binary,25-34,organic_search
31721,48871,Phu Ly,2020-09-21,Male,25-34,social_media
31722,48871,Phu Ly,2022-10-25,Male,35-44,direct
31723,48872,Viet Tri,2020-08-10,Male,25-34,organic_search
31724,48872,Viet Tri,2021-11-11,Female,25-34,direct
31725,48872,Viet Tri,2019-05-22,Male,18-24,social_media
31727,48872,Viet Tri,2016-11-07,Male,55+,paid_search
31729,48873,Nam Dinh,2012-06-24,Female,25-34,social_media
31732,48873,Nam Dinh,2020-11-19,Female,18-24,organic_search
31734,48875,Hai Phong,2021-10-20,Female,35-44,direct
31735,48875,Hai Phong,2021-10-10,Female,45-54,organic_search
31737,48875,Hai Phong,2022-01-05,Female,25-34,organic_search
31738,48876,Bac Ninh,2017-10-16,Male,45-54,social_media
31739,48876,Bac Ninh,2016-12-08,Female,35-44,paid_search
31741,48876,Bac Ninh,2021-11-26,Non-binary,35-44,organic_search
31742,48876,Bac Ninh,2018-03-14,Female,45-54,organic_search
31743,48877,Cam Pha,2020-05-16,Male,18-24,email_campaign
31745,48877,Cam Pha,2017-09-26,Female,25-34,direct
31746,48877,Cam Pha,2018-12-05,Non-binary,18-24,organic_search
31747,48877,Cam Pha,2020-11-12,Male,25-34,social_media
31748,48878,Viet Tri,2021-12-15,Male,45-54,organic_search
31749,48878,Viet Tri,2015-12-23,Male,45-54,organic_search
31750,48878,Viet Tri,2019-02-17,Female,18-24,email_campaign
31751,48878,Viet Tri,2020-11-01,Female,35-44,paid_search
31753,48879,Hai Phong,2018-11-05,Non-binary,45-54,social_media
31754,48879,Hai Phong,2019-08-08,Non-binary,35-44,organic_search
31755,48879,Hai Phong,2014-11-22,Male,35-44,social_media
31756,48879,Hai Phong,2015-10-23,Male,25-34,email_campaign
31758,48880,Ninh Binh,2020-01-11,Female,35-44,social_media
31761,48880,Ninh Binh,2017-01-10,Female,45-54,email_campaign
31762,48880,Ninh Binh,2017-06-01,Female,35-44,social_media
31764,48881,Bac Giang,2019-03-26,Male,35-44,direct
31765,48881,Bac Giang,2019-02-10,Female,18-24,social_media
31766,48881,Bac Giang,2020-01-25,Female,45-54,referral
31767,48881,Bac Giang,2017-01-18,Male,18-24,email_campaign
31771,48882,Lao Cai,2019-04-24,Female,18-24,organic_search
31772,48882,Lao Cai,2018-04-07,Male,25-34,organic_search
31773,48883,Cam Pha,2019-10-21,Non-binary,55+,social_media
31774,48883,Cam Pha,2022-07-12,Male,45-54,direct
31775,48883,Cam Pha,2017-02-26,Non-binary,35-44,organic_search
31776,48883,Cam Pha,2022-03-08,Female,35-44,paid_search
31777,48883,Cam Pha,2021-06-08,Male,25-34,social_media
31778,48884,Cam Pha,2012-10-19,Male,35-44,email_campaign
31780,48884,Cam Pha,2015-08-14,Male,55+,email_campaign
31781,48884,Cam Pha,2020-05-04,Male,35-44,social_media
31782,48884,Cam Pha,2022-03-16,Female,55+,direct
31783,48885,Viet Tri,2017-12-27,Male,45-54,email_campaign
31784,48885,Viet Tri,2019-10-05,Female,55+,social_media
31790,48886,Ninh Binh,2018-05-15,Female,35-44,social_media
31791,48886,Ninh Binh,2022-05-07,Female,55+,referral
31792,48886,Ninh Binh,2022-08-12,Male,35-44,paid_search
31793,48888,Cam Pha,2014-10-28,Male,35-44,organic_search
31794,48888,Cam Pha,2014-10-29,Male,18-24,organic_search
31797,48888,Cam Pha,2021-01-23,Male,18-24,email_campaign
31799,48889,Hanoi,2014-11-05,Female,35-44,social_media
31800,48889,Hanoi,2021-07-04,Male,18-24,organic_search
31801,48889,Hanoi,2022-12-30,Male,18-24,organic_search
31802,48889,Hanoi,2016-02-15,Male,18-24,social_media
31803,48890,Bac Giang,2017-06-15,Male,55+,social_media
31804,48890,Bac Giang,2016-07-28,Female,35-44,organic_search
31805,48890,Bac Giang,2018-05-18,Female,25-34,organic_search
31806,48890,Bac Giang,2022-11-30,Male,35-44,paid_search
31807,48890,Bac Giang,2015-08-30,Male,35-44,direct
31808,48891,Ninh Binh,2017-04-09,Female,18-24,paid_search
31810,48891,Ninh Binh,2017-02-02,Female,18-24,social_media
31811,48891,Ninh Binh,2021-12-12,Female,35-44,referral
31812,48891,Ninh Binh,2020-09-24,Female,45-54,referral
31813,48892,Lao Cai,2019-11-26,Male,25-34,organic_search
31814,48892,Lao Cai,2019-09-27,Female,35-44,social_media
31815,48892,Lao Cai,2014-07-24,Female,35-44,social_media
31816,48892,Lao Cai,2021-09-28,Female,45-54,organic_search
31817,48892,Lao Cai,2020-04-04,Female,35-44,organic_search
31818,48893,Nam Dinh,2022-03-11,Male,45-54,organic_search
31819,48893,Nam Dinh,2015-09-03,Female,18-24,organic_search
31820,48893,Nam Dinh,2022-09-11,Female,25-34,email_campaign
31822,48893,Nam Dinh,2018-07-01,Female,55+,paid_search
31823,48895,Cam Pha,2017-06-24,Female,35-44,social_media
31824,48895,Cam Pha,2022-04-06,Female,45-54,email_campaign
31825,48895,Cam Pha,2020-03-30,Female,55+,organic_search
31826,48895,Cam Pha,2019-07-02,Female,45-54,direct
31828,48897,Ha Long,2016-09-10,Female,35-44,referral
31829,48897,Ha Long,2019-04-20,Female,55+,email_campaign
31832,48897,Ha Long,2015-04-03,Non-binary,45-54,direct
31834,48901,Thai Nguyen,2022-06-08,Male,25-34,organic_search
31836,48901,Thai Nguyen,2021-04-15,Female,45-54,organic_search
31837,48901,Thai Nguyen,2020-04-15,Male,25-34,social_media
31838,48906,Bac Ninh,2021-10-14,Female,35-44,social_media
31839,48906,Bac Ninh,2022-03-18,Male,35-44,organic_search
31840,48906,Bac Ninh,2022-08-29,Female,25-34,organic_search
31841,48906,Bac Ninh,2021-04-06,Female,25-34,social_media
31842,48906,Bac Ninh,2021-05-28,Female,45-54,direct
31843,48908,Cam Pha,2022-06-27,Female,35-44,organic_search
31844,48908,Cam Pha,2017-04-11,Female,35-44,paid_search
31846,48908,Cam Pha,2021-08-16,Male,25-34,paid_search
31847,48908,Cam Pha,2017-03-01,Male,25-34,paid_search
31850,48909,Lao Cai,2022-01-09,Female,25-34,organic_search
31851,48909,Lao Cai,2016-01-05,Male,35-44,email_campaign
31852,48909,Lao Cai,2018-08-28,Female,45-54,organic_search
31853,48910,Cam Pha,2021-06-11,Female,18-24,direct
31855,48910,Cam Pha,2018-07-03,Female,45-54,social_media
31856,48910,Cam Pha,2016-03-17,Female,18-24,social_media
31857,48910,Cam Pha,2016-02-27,Female,35-44,organic_search
31858,48911,Bac Ninh,2013-01-17,Male,55+,direct
31859,48911,Bac Ninh,2015-08-20,Female,35-44,direct
31862,48911,Bac Ninh,2022-05-30,Male,25-34,referral
31863,48912,Viet Tri,2019-11-17,Male,35-44,email_campaign
31864,48912,Viet Tri,2021-07-01,Female,35-44,social_media
31865,48912,Viet Tri,2017-06-13,Male,35-44,email_campaign
31866,48912,Viet Tri,2016-05-10,Male,18-24,social_media
31868,48915,Bac Giang,2020-01-11,Female,18-24,organic_search
31869,48915,Bac Giang,2016-11-28,Female,18-24,organic_search
31873,48917,Nam Dinh,2014-03-12,Male,35-44,organic_search
31874,48917,Nam Dinh,2020-05-22,Male,55+,organic_search
31876,48917,Nam Dinh,2016-11-18,Female,35-44,paid_search
31877,48917,Nam Dinh,2021-11-02,Female,45-54,organic_search
31878,48933,Hanoi,2020-11-22,Male,25-34,email_campaign
31879,48933,Hanoi,2018-11-18,Male,25-34,social_media
31880,48933,Hanoi,2018-12-07,Male,35-44,email_campaign
31881,48933,Hanoi,2021-10-30,Male,25-34,social_media
31882,48933,Hanoi,2020-11-13,Female,25-34,social_media
31884,49001,Cam Pha,2019-10-27,Male,25-34,organic_search
31885,49001,Cam Pha,2019-07-19,Female,35-44,organic_search
31886,49001,Cam Pha,2018-10-27,Male,35-44,organic_search
31887,49001,Cam Pha,2015-05-31,Female,35-44,direct
31888,49002,Phu Ly,2021-03-17,Male,25-34,organic_search
31889,49002,Phu Ly,2020-07-05,Male,35-44,organic_search
31891,49002,Phu Ly,2021-09-06,Male,45-54,social_media
31892,49002,Phu Ly,2018-03-22,Male,25-34,social_media
31893,49004,Hai Phong,2019-10-07,Male,25-34,organic_search
31895,49004,Hai Phong,2019-02-25,Female,25-34,paid_search
31896,49004,Hai Phong,2021-09-26,Female,35-44,social_media
31897,49004,Hai Phong,2015-12-30,Male,35-44,social_media
31898,49006,Hai Phong,2020-01-26,Male,25-34,social_media
31900,49006,Hai Phong,2022-05-31,Female,35-44,organic_search
31901,49006,Hai Phong,2021-06-29,Female,45-54,organic_search
31904,49007,Lao Cai,2017-06-22,Female,18-24,social_media
31905,49007,Lao Cai,2016-11-03,Female,25-34,social_media
31906,49007,Lao Cai,2016-03-22,Female,18-24,referral
31907,49007,Lao Cai,2022-02-11,Female,35-44,organic_search
31909,49008,Viet Tri,2015-12-06,Female,35-44,paid_search
31910,49008,Viet Tri,2015-02-11,Female,45-54,organic_search
31911,49008,Viet Tri,2019-01-06,Female,25-34,organic_search
31912,49008,Viet Tri,2016-08-22,Male,18-24,social_media
31913,49009,Cam Pha,2016-01-03,Female,25-34,organic_search
31914,49009,Cam Pha,2019-12-08,Male,35-44,paid_search
31916,49009,Cam Pha,2022-12-13,Female,35-44,paid_search
31918,49010,Ninh Binh,2018-01-28,Female,25-34,direct
31919,49010,Ninh Binh,2017-05-09,Male,55+,email_campaign
31920,49010,Ninh Binh,2018-04-07,Female,25-34,organic_search
31921,49010,Ninh Binh,2022-07-28,Female,55+,email_campaign
31922,49010,Ninh Binh,2013-05-27,Female,45-54,organic_search
31923,49011,Uong Bi,2016-06-07,Female,25-34,organic_search
31927,49011,Uong Bi,2019-11-09,Non-binary,25-34,organic_search
31929,49012,Nam Dinh,2020-08-19,Male,25-34,social_media
31930,49012,Nam Dinh,2015-08-01,Male,45-54,social_media
31931,49012,Nam Dinh,2018-03-01,Male,18-24,organic_search
31933,49013,Cam Pha,2013-04-06,Non-binary,25-34,social_media
31934,49013,Cam Pha,2016-09-03,Female,55+,referral
31935,49013,Cam Pha,2018-03-20,Female,18-24,referral
31937,49013,Cam Pha,2022-11-17,Female,25-34,organic_search
31938,49014,Viet Tri,2018-04-18,Male,25-34,referral
31939,49014,Viet Tri,2018-02-25,Female,25-34,direct
31940,49014,Viet Tri,2020-02-21,Female,25-34,referral
31943,49015,Hanoi,2020-08-10,Female,35-44,organic_search
31944,49015,Hanoi,2014-03-01,Female,55+,paid_search
31945,49015,Hanoi,2022-12-27,Female,25-34,email_campaign
31946,49015,Hanoi,2021-11-01,Female,18-24,paid_search
31947,49015,Hanoi,2022-09-10,Female,35-44,organic_search
31948,49017,Bac Giang,2022-02-03,Male,35-44,email_campaign
31949,49017,Bac Giang,2021-12-16,Male,25-34,paid_search
31950,49017,Bac Giang,2022-03-01,Non-binary,18-24,paid_search
31951,49017,Bac Giang,2021-08-08,Male,25-34,social_media
31952,49017,Bac Giang,2021-02-23,Male,25-34,referral
31953,49021,Thai Nguyen,2021-12-31,Female,35-44,direct
31955,49021,Thai Nguyen,2020-03-02,Male,45-54,social_media
31956,49021,Thai Nguyen,2019-11-11,Male,25-34,referral
31957,49021,Thai Nguyen,2020-07-27,Female,35-44,paid_search
31958,49024,Thai Nguyen,2014-11-08,Male,25-34,organic_search
31959,49024,Thai Nguyen,2021-03-07,Male,55+,social_media
31962,49024,Thai Nguyen,2020-09-21,Male,25-34,organic_search
31963,49026,Viet Tri,2016-08-01,Male,25-34,referral
31964,49026,Viet Tri,2014-07-02,Non-binary,45-54,organic_search
31965,49026,Viet Tri,2022-01-30,Female,55+,paid_search
31966,49026,Viet Tri,2017-04-15,Female,25-34,referral
31967,49026,Viet Tri,2018-10-05,Male,18-24,paid_search
31968,49029,Bac Giang,2022-05-15,Male,25-34,social_media
31969,49029,Bac Giang,2013-10-19,Female,35-44,email_campaign
31971,49029,Bac Giang,2022-06-14,Female,45-54,direct
31973,49033,Ninh Binh,2019-08-12,Female,55+,email_campaign
31974,49033,Ninh Binh,2015-05-22,Female,45-54,organic_search
31975,49033,Ninh Binh,2022-05-15,Male,25-34,direct
31977,49033,Ninh Binh,2022-11-09,Female,45-54,organic_search
31978,49034,Hai Phong,2022-07-26,Male,45-54,referral
31979,49034,Hai Phong,2020-10-11,Male,35-44,paid_search
31981,49034,Hai Phong,2018-08-30,Female,25-34,organic_search
31982,49034,Hai Phong,2020-07-01,Female,45-54,organic_search
31984,49037,Hai Phong,2019-05-06,Male,35-44,paid_search
31985,49037,Hai Phong,2017-05-08,Female,55+,social_media
31986,49037,Hai Phong,2019-05-12,Female,55+,organic_search
31988,49038,Lao Cai,2020-04-06,Male,35-44,direct
31991,49038,Lao Cai,2021-08-16,Male,35-44,organic_search
31992,49038,Lao Cai,2017-09-12,Female,35-44,organic_search
31993,49041,Ninh Binh,2017-04-12,Male,25-34,organic_search
31995,49041,Ninh Binh,2020-03-29,Female,25-34,organic_search
31996,49041,Ninh Binh,2022-08-20,Male,25-34,email_campaign
31997,49041,Ninh Binh,2022-11-07,Male,55+,organic_search
31998,49043,Ha Long,2022-07-23,Male,35-44,direct
31999,49043,Ha Long,2021-07-12,Female,18-24,social_media
32000,49043,Ha Long,2019-01-24,Male,45-54,organic_search
32001,49043,Ha Long,2017-05-21,Male,25-34,organic_search
32002,49043,Ha Long,2021-04-26,Male,35-44,social_media
32003,49045,Thai Nguyen,2016-01-11,Female,35-44,social_media
32004,49045,Thai Nguyen,2021-04-13,Male,45-54,referral
32006,49045,Thai Nguyen,2020-12-09,Male,35-44,organic_search
32007,49045,Thai Nguyen,2017-06-19,Female,18-24,organic_search
32008,49046,Uong Bi,2019-09-21,Female,35-44,paid_search
32009,49046,Uong Bi,2017-06-24,Female,18-24,paid_search
32010,49046,Uong Bi,2022-03-28,Male,45-54,paid_search
32011,49046,Uong Bi,2017-02-08,Male,35-44,paid_search
32013,49048,Ninh Binh,2021-04-07,Female,25-34,paid_search
32014,49048,Ninh Binh,2020-03-01,Female,45-54,direct
32015,49048,Ninh Binh,2013-11-02,Female,35-44,social_media
32017,49048,Ninh Binh,2022-09-26,Female,45-54,social_media
32018,49050,Ha Long,2014-07-02,Female,18-24,organic_search
32019,49050,Ha Long,2017-04-27,Female,25-34,referral
32021,49050,Ha Long,2019-06-04,Female,25-34,organic_search
32023,49051,Ha Long,2022-12-28,Female,45-54,organic_search
32024,49051,Ha Long,2018-01-05,Female,35-44,organic_search
32025,49051,Ha Long,2021-01-09,Male,35-44,organic_search
32026,49051,Ha Long,2021-09-13,Male,18-24,paid_search
32027,49051,Ha Long,2021-07-06,Male,18-24,organic_search
32028,49052,Lao Cai,2015-05-03,Male,18-24,social_media
32029,49052,Lao Cai,2015-07-23,Male,18-24,organic_search
32030,49052,Lao Cai,2020-03-01,Male,45-54,social_media
32031,49052,Lao Cai,2021-07-05,Female,45-54,organic_search
32032,49052,Lao Cai,2017-05-31,Male,25-34,organic_search
32033,49053,Thai Nguyen,2015-07-25,Female,55+,paid_search
32034,49053,Thai Nguyen,2017-06-21,Male,45-54,paid_search
32035,49053,Thai Nguyen,2018-04-01,Female,25-34,paid_search
32036,49053,Thai Nguyen,2022-07-06,Male,25-34,social_media
32037,49053,Thai Nguyen,2022-08-10,Male,18-24,organic_search
32038,49055,Ha Long,2019-05-11,Female,18-24,email_campaign
32042,49055,Ha Long,2012-09-23,Female,45-54,email_campaign
32043,49056,Phu Ly,2020-08-28,Male,45-54,social_media
32044,49056,Phu Ly,2012-12-28,Female,18-24,direct
32045,49056,Phu Ly,2021-05-06,Female,25-34,organic_search
32048,49057,Hai Phong,2021-05-29,Female,25-34,paid_search
32049,49057,Hai Phong,2022-02-22,Female,45-54,direct
32050,49057,Hai Phong,2021-10-04,Male,18-24,organic_search
32052,49057,Hai Phong,2019-11-27,Female,35-44,organic_search
32054,49058,Lao Cai,2020-06-11,Female,35-44,paid_search
32055,49058,Lao Cai,2020-11-18,Female,35-44,direct
32056,49058,Lao Cai,2022-06-29,Female,25-34,direct
32057,49058,Lao Cai,2020-01-20,Male,25-34,referral
32058,49060,Lao Cai,2022-12-16,Female,35-44,organic_search
32059,49060,Lao Cai,2018-02-06,Male,55+,referral
32063,49063,Thai Nguyen,2019-06-27,Male,45-54,referral
32064,49063,Thai Nguyen,2021-10-09,Female,25-34,organic_search
32066,49063,Thai Nguyen,2021-04-17,Female,35-44,paid_search
32067,49063,Thai Nguyen,2022-10-02,Female,18-24,referral
32068,49064,Hai Phong,2018-08-05,Female,35-44,organic_search
32069,49064,Hai Phong,2017-03-07,Male,25-34,organic_search
32071,49064,Hai Phong,2021-07-17,Male,35-44,paid_search
32072,49064,Hai Phong,2019-04-04,Male,18-24,organic_search
32073,49065,Bac Ninh,2017-07-17,Female,35-44,email_campaign
32075,49065,Bac Ninh,2017-06-10,Female,25-34,organic_search
32076,49065,Bac Ninh,2014-05-02,Male,25-34,email_campaign
32077,49065,Bac Ninh,2019-02-27,Female,18-24,paid_search
32078,49067,Thai Nguyen,2015-04-03,Male,35-44,organic_search
32079,49067,Thai Nguyen,2018-10-14,Female,35-44,organic_search
32080,49067,Thai Nguyen,2021-07-15,Non-binary,35-44,organic_search
32081,49067,Thai Nguyen,2017-09-16,Male,55+,organic_search
32082,49067,Thai Nguyen,2022-05-17,Male,35-44,paid_search
32083,49068,Son Tay,2016-02-24,Male,25-34,referral
32084,49068,Son Tay,2022-10-22,Female,35-44,social_media
32086,49068,Son Tay,2015-12-14,Female,25-34,direct
32087,49068,Son Tay,2021-08-28,Male,18-24,organic_search
32088,49070,Uong Bi,2020-10-27,Male,25-34,paid_search
32089,49070,Uong Bi,2019-04-28,Female,35-44,social_media
32090,49070,Uong Bi,2022-04-02,Male,55+,organic_search
32093,49071,Son Tay,2020-03-10,Female,45-54,organic_search
32094,49071,Son Tay,2019-12-05,Male,55+,organic_search
32095,49071,Son Tay,2019-06-16,Female,18-24,referral
32096,49071,Son Tay,2021-09-23,Female,45-54,organic_search
32098,49073,Phu Ly,2019-03-29,Female,25-34,paid_search
32099,49073,Phu Ly,2014-03-11,Male,35-44,referral
32100,49073,Phu Ly,2015-03-12,Male,25-34,organic_search
32101,49073,Phu Ly,2018-02-04,Female,35-44,organic_search
32104,49076,Hai Phong,2016-09-11,Female,18-24,referral
32105,49076,Hai Phong,2018-05-22,Male,25-34,social_media
32106,49076,Hai Phong,2020-02-07,Male,35-44,paid_search
32107,49076,Hai Phong,2022-06-22,Male,35-44,paid_search
32110,49078,Hanoi,2020-07-15,Male,25-34,paid_search
32112,49078,Hanoi,2014-06-30,Female,25-34,organic_search
