order_id,ship_date,delivery_date,shipping_fee
167701,2014-04-15,2014-04-21,0.88
167702,2014-04-18,2014-04-24,28.95
167703,2014-04-16,2014-04-18,2.32
167706,2014-04-20,2014-04-25,0.16
167707,2014-04-19,2014-04-26,0.28
167708,2014-04-20,2014-04-24,0.18
167709,2014-04-17,2014-04-21,0.14
167710,2014-04-16,2014-04-22,0.63
167711,2014-04-20,2014-04-22,1.85
167712,2014-04-18,2014-04-23,2.96
167713,2014-04-16,2014-04-21,2.4
167714,2014-04-17,2014-04-23,0.66
167715,2014-04-19,2014-04-25,1.58
167716,2014-04-16,2014-04-19,1.17
167718,2014-04-20,2014-04-26,0.36
167719,2014-04-21,2014-04-25,0.53
167721,2014-04-18,2014-04-20,25.96
167723,2014-04-19,2014-04-22,0.64
167724,2014-04-21,2014-04-23,2.71
167726,2014-04-21,2014-04-27,0.08
167729,2014-04-20,2014-04-27,2.38
167730,2014-04-16,2014-04-20,2.77
167732,2014-04-20,2014-04-26,2.74
167733,2014-04-20,2014-04-26,1.61
167734,2014-04-19,2014-04-24,0.84
167736,2014-04-21,2014-04-23,0.3
167737,2014-04-17,2014-04-19,2.96
167739,2014-04-18,2014-04-20,2.45
167740,2014-04-20,2014-04-25,0.99
167741,2014-04-20,2014-04-23,2.22
167743,2014-04-18,2014-04-25,0.62
167744,2014-04-19,2014-04-26,1.93
167745,2014-04-18,2014-04-24,2.98
167746,2014-04-18,2014-04-22,2.54
167747,2014-04-21,2014-04-23,1.43
167748,2014-04-22,2014-04-26,28.17
167749,2014-04-22,2014-04-28,0.25
167750,2014-04-18,2014-04-21,2.96
167753,2014-04-16,2014-04-20,1.26
167758,2014-04-16,2014-04-20,23.08
167760,2014-04-19,2014-04-23,0.76
167761,2014-04-22,2014-04-28,30.35
167762,2014-04-16,2014-04-18,0.16
167765,2014-04-18,2014-04-21,0.07
167766,2014-04-21,2014-04-27,1.09
167767,2014-04-17,2014-04-21,23.67
167768,2014-04-19,2014-04-23,2.17
167769,2014-04-16,2014-04-22,2.22
167770,2014-04-18,2014-04-23,0.2
167771,2014-04-21,2014-04-23,28.26
167772,2014-04-20,2014-04-26,31.05
167773,2014-04-20,2014-04-22,2.86
167775,2014-04-20,2014-04-25,0.33
167776,2014-04-18,2014-04-23,25.76
167778,2014-04-18,2014-04-23,1.94
167780,2014-04-18,2014-04-21,0.29
167781,2014-04-20,2014-04-24,0.33
167782,2014-04-19,2014-04-21,1.66
167783,2014-04-17,2014-04-24,1.52
167784,2014-04-21,2014-04-27,1.2
167785,2014-04-17,2014-04-22,2.28
167787,2014-04-16,2014-04-20,1.59
167790,2014-04-19,2014-04-24,2.98
167791,2014-04-18,2014-04-21,0.15
167792,2014-04-17,2014-04-20,2.23
167793,2014-04-22,2014-04-26,0.9
167794,2014-04-16,2014-04-19,2.34
167795,2014-04-18,2014-04-22,0.28
167796,2014-04-18,2014-04-24,1.86
167797,2014-04-18,2014-04-22,0.65
167798,2014-04-15,2014-04-22,1.3
167799,2014-04-18,2014-04-23,1.12
167800,2014-04-21,2014-04-24,1.67
167801,2014-04-17,2014-04-23,1.24
167802,2014-04-16,2014-04-19,1.01
167803,2014-04-18,2014-04-25,1.38
167804,2014-04-17,2014-04-24,2.59
167805,2014-04-21,2014-04-24,2.98
167808,2014-04-19,2014-04-26,0.59
167809,2014-04-21,2014-04-25,2.23
167811,2014-04-19,2014-04-23,2.74
167812,2014-04-16,2014-04-20,31.24
167813,2014-04-16,2014-04-19,2.52
167815,2014-04-17,2014-04-24,0.19
167816,2014-04-16,2014-04-18,0.14
167817,2014-04-19,2014-04-24,2.77
167818,2014-04-19,2014-04-21,2.66
167819,2014-04-17,2014-04-20,0.69
167820,2014-04-21,2014-04-24,2.14
167821,2014-04-18,2014-04-20,2.59
167822,2014-04-21,2014-04-25,2.2
167823,2014-04-21,2014-04-24,2.72
167825,2014-04-18,2014-04-21,0.65
167826,2014-04-16,2014-04-20,0.82
167827,2014-04-20,2014-04-27,1.3
167831,2014-04-17,2014-04-21,2.55
167835,2014-04-19,2014-04-22,2.14
167836,2014-04-22,2014-04-25,2.96
167837,2014-04-18,2014-04-22,0.52
167838,2014-04-18,2014-04-21,1.34
167842,2014-04-17,2014-04-21,0.34
167844,2014-04-19,2014-04-26,24.48
167845,2014-04-21,2014-04-23,1.21
167846,2014-04-20,2014-04-27,1.26
167847,2014-04-16,2014-04-18,2.18
167848,2014-04-19,2014-04-21,0.77
167849,2014-04-16,2014-04-22,0.04
167850,2014-04-19,2014-04-22,2.78
167851,2014-04-19,2014-04-24,0.54
167852,2014-04-20,2014-04-26,2.23
167854,2014-04-19,2014-04-26,0.18
167855,2014-04-18,2014-04-24,28.08
167858,2014-04-15,2014-04-20,30.22
167859,2014-04-18,2014-04-24,30.92
167862,2014-04-18,2014-04-22,26.77
167863,2014-04-16,2014-04-21,0.25
167864,2014-04-16,2014-04-23,2.42
167866,2014-04-18,2014-04-20,0.75
167867,2014-04-21,2014-04-25,30.69
167868,2014-04-21,2014-04-23,0.09
167869,2014-04-20,2014-04-23,2.39
167871,2014-04-21,2014-04-24,23.16
167872,2014-04-20,2014-04-22,1.51
167873,2014-04-17,2014-04-24,1.78
167876,2014-04-17,2014-04-19,2.06
167878,2014-04-19,2014-04-21,0.38
167879,2014-04-16,2014-04-22,2.86
167881,2014-04-17,2014-04-22,1.82
167882,2014-04-22,2014-04-26,1.04
167883,2014-04-22,2014-04-28,0.27
167885,2014-04-16,2014-04-23,1.95
167887,2014-04-20,2014-04-22,1.54
167889,2014-04-21,2014-04-23,0.98
167890,2014-04-19,2014-04-25,2.95
167891,2014-04-20,2014-04-24,1.83
167892,2014-04-17,2014-04-20,2.79
167894,2014-04-19,2014-04-22,0.2
167895,2014-04-16,2014-04-18,26.7
167896,2014-04-18,2014-04-21,0.35
167900,2014-04-18,2014-04-24,0.75
167902,2014-04-20,2014-04-24,1.61
167903,2014-04-19,2014-04-22,2.44
167904,2014-04-20,2014-04-24,2.58
167906,2014-04-15,2014-04-19,1.16
167908,2014-04-21,2014-04-28,0.48
167909,2014-04-19,2014-04-23,0.49
167910,2014-04-15,2014-04-18,0.81
167912,2014-04-20,2014-04-26,2.71
167914,2014-04-18,2014-04-20,28.95
167915,2014-04-18,2014-04-24,0.02
167917,2014-04-21,2014-04-25,1.12
167921,2014-04-20,2014-04-22,2.14
167922,2014-04-19,2014-04-26,2.64
167923,2014-04-18,2014-04-24,24.37
167925,2014-04-18,2014-04-22,2.96
167926,2014-04-19,2014-04-23,0.92
167927,2014-04-19,2014-04-22,2.84
167928,2014-04-19,2014-04-22,0.37
167930,2014-04-16,2014-04-19,1.89
167931,2014-04-19,2014-04-25,0.02
167933,2014-04-20,2014-04-22,1.44
167934,2014-04-20,2014-04-23,1.57
167935,2014-04-21,2014-04-26,1.18
167937,2014-04-20,2014-04-26,2.93
167938,2014-04-18,2014-04-24,1.83
167940,2014-04-16,2014-04-18,2.73
167941,2014-04-15,2014-04-18,2.65
167942,2014-04-19,2014-04-23,2.16
167945,2014-04-19,2014-04-21,0.23
167946,2014-04-18,2014-04-25,1.08
167947,2014-04-21,2014-04-26,0.62
167948,2014-04-19,2014-04-24,0.03
167950,2014-04-21,2014-04-28,2.09
167951,2014-04-17,2014-04-24,2.84
167952,2014-04-21,2014-04-23,2.2
167953,2014-04-16,2014-04-23,30.71
167955,2014-04-21,2014-04-26,0.24
167957,2014-04-16,2014-04-20,1.96
167959,2014-04-16,2014-04-21,2.27
167960,2014-04-18,2014-04-25,1.29
167961,2014-04-21,2014-04-25,1.53
167962,2014-04-18,2014-04-22,0.65
167963,2014-04-16,2014-04-18,1.89
167964,2014-04-18,2014-04-23,1.83
167966,2014-04-21,2014-04-26,2.31
167967,2014-04-19,2014-04-23,1.01
167969,2014-04-17,2014-04-21,31.66
167970,2014-04-22,2014-04-25,2.63
167972,2014-04-18,2014-04-21,1.34
167973,2014-04-20,2014-04-23,0.53
167974,2014-04-18,2014-04-25,1.0
167975,2014-04-20,2014-04-24,1.05
167978,2014-04-16,2014-04-18,0.83
167979,2014-04-18,2014-04-23,1.01
167980,2014-04-21,2014-04-23,2.33
167982,2014-04-16,2014-04-18,0.27
167984,2014-04-18,2014-04-21,0.22
167985,2014-04-16,2014-04-22,0.1
167986,2014-04-18,2014-04-25,0.73
167987,2014-04-23,2014-04-28,1.8
167989,2014-04-18,2014-04-25,2.32
167991,2014-04-23,2014-04-26,0.28
167992,2014-04-16,2014-04-21,0.52
167993,2014-04-17,2014-04-24,1.11
167995,2014-04-19,2014-04-21,2.19
167997,2014-04-20,2014-04-26,2.88
168000,2014-04-17,2014-04-22,2.18
168002,2014-04-19,2014-04-26,0.8
168004,2014-04-19,2014-04-23,1.58
168005,2014-04-21,2014-04-24,26.06
168008,2014-04-22,2014-04-28,0.26
168009,2014-04-21,2014-04-25,0.63
168010,2014-04-21,2014-04-25,0.69
168012,2014-04-19,2014-04-26,2.77
168014,2014-04-21,2014-04-26,1.85
168015,2014-04-20,2014-04-27,1.92
168016,2014-04-18,2014-04-20,0.1
168017,2014-04-16,2014-04-18,2.13
168018,2014-04-20,2014-04-27,1.19
168020,2014-04-19,2014-04-26,2.51
168023,2014-04-19,2014-04-22,2.39
168024,2014-04-20,2014-04-24,2.55
168025,2014-04-19,2014-04-25,0.57
168026,2014-04-18,2014-04-22,2.16
168029,2014-04-19,2014-04-23,0.88
168030,2014-04-22,2014-04-27,0.32
168032,2014-04-18,2014-04-24,0.61
168035,2014-04-20,2014-04-23,2.61
168036,2014-04-22,2014-04-24,24.46
168037,2014-04-19,2014-04-26,0.91
168038,2014-04-21,2014-04-25,2.13
168039,2014-04-21,2014-04-26,0.92
168042,2014-04-18,2014-04-24,0.0
168043,2014-04-23,2014-04-27,2.23
168044,2014-04-19,2014-04-23,2.58
168046,2014-04-20,2014-04-25,1.62
168047,2014-04-20,2014-04-22,2.48
168050,2014-04-19,2014-04-26,0.6
168051,2014-04-18,2014-04-21,1.78
168053,2014-04-16,2014-04-20,2.88
168054,2014-04-21,2014-04-28,2.25
168060,2014-04-18,2014-04-24,1.27
168061,2014-04-19,2014-04-26,1.83
168063,2014-04-16,2014-04-23,1.12
168064,2014-04-22,2014-04-26,0.71
168065,2014-04-17,2014-04-20,1.74
168066,2014-04-18,2014-04-24,0.59
168067,2014-04-21,2014-04-24,0.02
168068,2014-04-21,2014-04-26,2.6
168069,2014-04-22,2014-04-28,25.05
168070,2014-04-23,2014-04-25,25.74
168071,2014-04-18,2014-04-24,2.44
168073,2014-04-20,2014-04-27,2.44
168074,2014-04-18,2014-04-22,24.09
168075,2014-04-19,2014-04-25,2.57
168076,2014-04-20,2014-04-24,2.88
168078,2014-04-18,2014-04-24,0.68
168079,2014-04-19,2014-04-25,0.46
168081,2014-04-21,2014-04-23,2.17
168082,2014-04-20,2014-04-27,2.0
168083,2014-04-20,2014-04-23,2.63
168085,2014-04-16,2014-04-19,30.86
168090,2014-04-18,2014-04-24,0.12
168091,2014-04-20,2014-04-27,2.08
168093,2014-04-22,2014-04-27,2.77
168094,2014-04-21,2014-04-25,2.89
168097,2014-04-19,2014-04-24,0.07
168098,2014-04-19,2014-04-25,26.63
168100,2014-04-20,2014-04-26,1.45
168102,2014-04-20,2014-04-26,0.65
168106,2014-04-19,2014-04-22,2.9
168107,2014-04-21,2014-04-27,2.12
168109,2014-04-18,2014-04-23,2.08
168111,2014-04-20,2014-04-26,2.41
168112,2014-04-20,2014-04-26,0.3
168113,2014-04-19,2014-04-23,2.68
168114,2014-04-23,2014-04-25,2.09
168117,2014-04-19,2014-04-23,2.94
168118,2014-04-23,2014-04-26,1.2
168122,2014-04-17,2014-04-24,2.27
168123,2014-04-23,2014-04-28,0.2
168124,2014-04-18,2014-04-22,0.27
168125,2014-04-23,2014-04-26,2.11
168127,2014-04-20,2014-04-26,2.26
168130,2014-04-22,2014-04-28,1.32
168131,2014-04-16,2014-04-18,28.71
168132,2014-04-17,2014-04-24,23.77
168134,2014-04-20,2014-04-22,1.05
168135,2014-04-20,2014-04-26,2.82
168136,2014-04-20,2014-04-25,0.79
168137,2014-04-20,2014-04-23,2.34
168138,2014-04-19,2014-04-24,1.04
168139,2014-04-20,2014-04-26,28.78
168141,2014-04-20,2014-04-23,0.06
168143,2014-04-20,2014-04-25,1.53
168144,2014-04-19,2014-04-26,1.94
168145,2014-04-22,2014-04-29,27.41
168146,2014-04-19,2014-04-25,0.03
168149,2014-04-23,2014-04-29,1.38
168152,2014-04-18,2014-04-22,2.76
168153,2014-04-18,2014-04-25,0.21
168154,2014-04-18,2014-04-21,1.06
168155,2014-04-24,2014-04-27,2.64
168157,2014-04-21,2014-04-26,1.87
168158,2014-04-20,2014-04-24,1.28
168159,2014-04-21,2014-04-27,0.65
168161,2014-04-21,2014-04-27,2.78
168162,2014-04-22,2014-04-27,0.23
168165,2014-04-21,2014-04-23,2.97
168166,2014-04-22,2014-04-28,0.2
168167,2014-04-22,2014-04-25,0.89
168168,2014-04-23,2014-04-30,0.09
168169,2014-04-19,2014-04-26,1.54
168170,2014-04-24,2014-04-27,2.35
168171,2014-04-23,2014-04-30,0.59
168172,2014-04-19,2014-04-21,2.89
168173,2014-04-18,2014-04-23,26.49
168174,2014-04-21,2014-04-28,1.12
168175,2014-04-20,2014-04-27,2.49
168176,2014-04-22,2014-04-26,2.93
168177,2014-04-22,2014-04-28,0.77
168179,2014-04-22,2014-04-25,0.24
168180,2014-04-21,2014-04-27,1.26
168181,2014-04-22,2014-04-26,2.81
168183,2014-04-23,2014-04-26,2.56
168186,2014-04-21,2014-04-25,1.46
168187,2014-04-19,2014-04-21,0.16
168189,2014-04-21,2014-04-25,2.4
168191,2014-04-23,2014-04-28,0.64
168192,2014-04-24,2014-04-27,24.97
168193,2014-04-18,2014-04-23,1.75
168194,2014-04-21,2014-04-28,28.54
168195,2014-04-21,2014-04-24,0.16
168197,2014-04-20,2014-04-26,0.33
168200,2014-04-22,2014-04-29,2.9
168201,2014-04-18,2014-04-22,1.62
168203,2014-04-24,2014-04-30,2.96
168204,2014-04-22,2014-04-27,1.17
168205,2014-04-21,2014-04-28,1.29
168206,2014-04-23,2014-04-30,27.63
168207,2014-04-22,2014-04-28,2.89
168208,2014-04-23,2014-04-30,2.93
168212,2014-04-19,2014-04-24,2.04
168213,2014-04-24,2014-04-28,2.04
168215,2014-04-22,2014-04-25,0.16
168216,2014-04-22,2014-04-24,1.54
168217,2014-04-23,2014-04-29,1.37
168219,2014-04-21,2014-04-27,1.21
168220,2014-04-18,2014-04-25,1.61
168222,2014-04-19,2014-04-21,0.55
168223,2014-04-22,2014-04-28,1.6
168224,2014-04-24,2014-04-26,2.69
168225,2014-04-20,2014-04-24,0.43
168226,2014-04-20,2014-04-24,0.8
168227,2014-04-22,2014-04-24,0.67
168229,2014-04-20,2014-04-24,1.29
168230,2014-04-22,2014-04-26,24.47
168231,2014-04-19,2014-04-24,1.85
168232,2014-04-20,2014-04-25,0.52
168233,2014-04-24,2014-04-29,1.65
168234,2014-04-23,2014-04-28,23.97
168235,2014-04-23,2014-04-30,2.96
168236,2014-04-20,2014-04-23,1.81
168237,2014-04-25,2014-05-02,2.83
168241,2014-04-19,2014-04-26,0.43
168242,2014-04-23,2014-04-30,0.29
168243,2014-04-20,2014-04-27,0.35
168244,2014-04-19,2014-04-21,1.84
168245,2014-04-23,2014-04-27,0.63
168246,2014-04-20,2014-04-27,25.1
168247,2014-04-22,2014-04-29,24.55
168248,2014-04-23,2014-04-28,0.11
168249,2014-04-21,2014-04-28,1.05
168250,2014-04-22,2014-04-27,30.13
168251,2014-04-22,2014-04-25,2.61
168255,2014-04-21,2014-04-24,2.78
168256,2014-04-20,2014-04-25,0.67
168257,2014-04-21,2014-04-24,23.11
168258,2014-04-23,2014-04-30,2.43
168259,2014-04-19,2014-04-23,0.56
168261,2014-04-20,2014-04-26,1.04
168262,2014-04-21,2014-04-26,0.2
168263,2014-04-21,2014-04-25,2.76
168264,2014-04-22,2014-04-25,2.0
168265,2014-04-21,2014-04-24,1.93
168266,2014-04-24,2014-04-29,2.43
168270,2014-04-20,2014-04-24,0.89
168271,2014-04-20,2014-04-26,1.92
168272,2014-04-21,2014-04-23,2.68
168273,2014-04-25,2014-04-29,2.93
168274,2014-04-25,2014-05-02,2.38
168276,2014-04-23,2014-04-26,1.11
168277,2014-04-18,2014-04-20,1.11
168278,2014-04-23,2014-04-26,0.37
168279,2014-04-19,2014-04-26,0.96
168280,2014-04-20,2014-04-26,30.91
168281,2014-04-20,2014-04-24,1.68
168283,2014-04-20,2014-04-25,0.02
168284,2014-04-23,2014-04-30,2.34
168285,2014-04-23,2014-04-27,2.66
168286,2014-04-20,2014-04-27,1.44
168289,2014-04-21,2014-04-23,0.78
168292,2014-04-20,2014-04-23,1.01
168295,2014-04-19,2014-04-25,25.26
168297,2014-04-24,2014-05-01,0.47
168298,2014-04-20,2014-04-25,0.56
168299,2014-04-22,2014-04-28,0.48
168300,2014-04-18,2014-04-20,0.21
168301,2014-04-22,2014-04-28,1.61
168304,2014-04-19,2014-04-26,24.54
168305,2014-04-20,2014-04-27,29.26
168308,2014-04-24,2014-04-29,0.63
168309,2014-04-23,2014-04-26,1.43
168311,2014-04-21,2014-04-24,2.0
168312,2014-04-25,2014-04-28,2.38
168313,2014-04-22,2014-04-27,1.58
168314,2014-04-21,2014-04-28,24.88
168315,2014-04-21,2014-04-25,1.14
168316,2014-04-19,2014-04-23,0.7
168318,2014-04-21,2014-04-25,1.37
168321,2014-04-20,2014-04-25,2.47
168322,2014-04-23,2014-04-26,1.9
168324,2014-04-24,2014-05-01,0.39
168325,2014-04-20,2014-04-25,0.52
168326,2014-04-23,2014-04-28,2.83
168327,2014-04-21,2014-04-23,2.34
168328,2014-04-21,2014-04-23,2.23
168329,2014-04-24,2014-04-28,0.02
168330,2014-04-21,2014-04-23,2.46
168332,2014-04-21,2014-04-28,2.82
168333,2014-04-18,2014-04-21,1.12
168334,2014-04-21,2014-04-26,2.5
168336,2014-04-25,2014-04-30,27.65
168339,2014-04-25,2014-04-27,0.78
168340,2014-04-19,2014-04-22,1.78
168341,2014-04-24,2014-04-28,0.41
168342,2014-04-21,2014-04-28,2.21
168344,2014-04-18,2014-04-23,0.95
168345,2014-04-20,2014-04-25,0.82
168346,2014-04-23,2014-04-26,1.12
168347,2014-04-20,2014-04-24,2.73
168349,2014-04-23,2014-04-26,0.88
168351,2014-04-23,2014-04-30,20.38
168352,2014-04-22,2014-04-27,25.96
168353,2014-04-23,2014-04-25,0.66
168354,2014-04-22,2014-04-26,24.39
168355,2014-04-22,2014-04-26,1.0
168356,2014-04-22,2014-04-26,31.21
168357,2014-04-22,2014-04-26,0.92
168359,2014-04-19,2014-04-23,1.87
168360,2014-04-22,2014-04-27,0.86
168361,2014-04-23,2014-04-29,2.67
168362,2014-04-23,2014-04-25,1.12
168364,2014-04-22,2014-04-26,2.95
168366,2014-04-22,2014-04-28,0.56
168367,2014-04-22,2014-04-24,2.36
168368,2014-04-25,2014-05-01,0.69
168369,2014-04-22,2014-04-25,0.83
168370,2014-04-24,2014-04-27,2.58
168371,2014-04-21,2014-04-23,26.58
168372,2014-04-20,2014-04-22,2.55
168373,2014-04-19,2014-04-23,0.76
168374,2014-04-24,2014-04-27,1.25
168376,2014-04-21,2014-04-25,2.85
168377,2014-04-21,2014-04-28,1.82
168379,2014-04-25,2014-04-27,30.32
168380,2014-04-21,2014-04-23,2.12
168381,2014-04-23,2014-04-27,2.35
168382,2014-04-18,2014-04-23,2.47
168383,2014-04-22,2014-04-24,0.53
168385,2014-04-23,2014-04-26,2.51
168386,2014-04-20,2014-04-23,2.92
168387,2014-04-24,2014-05-01,2.67
168388,2014-04-20,2014-04-22,2.83
168389,2014-04-22,2014-04-29,2.07
168390,2014-04-22,2014-04-28,1.06
168391,2014-04-23,2014-04-25,1.47
168392,2014-04-22,2014-04-26,0.97
168393,2014-04-23,2014-04-29,0.61
168394,2014-04-21,2014-04-27,2.91
168395,2014-04-22,2014-04-24,0.06
168399,2014-04-18,2014-04-25,1.71
168403,2014-04-22,2014-04-29,1.09
168404,2014-04-19,2014-04-25,0.3
168405,2014-04-24,2014-04-26,2.27
168407,2014-04-19,2014-04-23,1.31
168409,2014-04-22,2014-04-26,2.5
168412,2014-04-24,2014-05-01,2.97
168413,2014-04-21,2014-04-24,2.89
168414,2014-04-19,2014-04-21,1.49
168415,2014-04-18,2014-04-22,23.63
168416,2014-04-24,2014-04-27,2.78
168418,2014-04-22,2014-04-27,1.59
168420,2014-04-22,2014-04-25,1.94
168426,2014-04-24,2014-04-28,1.85
168427,2014-04-23,2014-04-30,0.84
168428,2014-04-24,2014-04-29,0.02
168430,2014-04-18,2014-04-20,2.16
168431,2014-04-23,2014-04-29,2.47
168432,2014-04-22,2014-04-29,0.25
168433,2014-04-21,2014-04-28,1.08
168434,2014-04-22,2014-04-25,0.34
168436,2014-04-23,2014-04-28,30.21
168437,2014-04-20,2014-04-23,30.76
168441,2014-04-23,2014-04-25,1.13
168442,2014-04-24,2014-04-27,0.05
168443,2014-04-25,2014-05-01,2.4
168444,2014-04-24,2014-04-28,1.77
168445,2014-04-20,2014-04-27,1.6
168446,2014-04-22,2014-04-24,0.02
168447,2014-04-20,2014-04-25,0.07
168449,2014-04-18,2014-04-24,2.99
168450,2014-04-23,2014-04-26,1.4
168451,2014-04-20,2014-04-23,1.09
168452,2014-04-21,2014-04-28,2.68
168453,2014-04-20,2014-04-26,1.69
168454,2014-04-22,2014-04-28,30.12
168455,2014-04-24,2014-04-30,1.85
168458,2014-04-23,2014-04-30,1.08
168459,2014-04-22,2014-04-26,2.49
168460,2014-04-23,2014-04-29,2.39
168461,2014-04-21,2014-04-28,31.17
168462,2014-04-23,2014-04-26,2.04
168463,2014-04-19,2014-04-22,0.63
168464,2014-04-25,2014-04-28,0.7
168465,2014-04-23,2014-04-27,0.73
168466,2014-04-21,2014-04-23,1.08
168469,2014-04-21,2014-04-25,30.3
168470,2014-04-20,2014-04-24,2.7
168471,2014-04-23,2014-04-27,1.74
168472,2014-04-23,2014-04-30,1.97
168473,2014-04-20,2014-04-23,0.61
168474,2014-04-22,2014-04-27,1.95
168475,2014-04-21,2014-04-26,0.27
168477,2014-04-20,2014-04-26,0.24
168479,2014-04-22,2014-04-24,2.36
168480,2014-04-20,2014-04-23,0.27
168481,2014-04-21,2014-04-24,0.43
168483,2014-04-23,2014-04-26,0.84
168484,2014-04-24,2014-05-01,0.03
168485,2014-04-23,2014-04-28,0.02
168486,2014-04-23,2014-04-25,2.54
168487,2014-04-18,2014-04-25,2.85
168488,2014-04-22,2014-04-28,0.1
168489,2014-04-21,2014-04-26,2.58
168490,2014-04-21,2014-04-23,1.38
168491,2014-04-23,2014-04-27,0.54
168492,2014-04-21,2014-04-27,0.72
168494,2014-04-23,2014-04-27,2.35
168496,2014-04-23,2014-04-26,0.18
168498,2014-04-25,2014-04-27,1.24
168499,2014-04-20,2014-04-27,0.27
168501,2014-04-19,2014-04-23,2.05
168502,2014-04-24,2014-05-01,1.1
168503,2014-04-22,2014-04-27,0.07
168504,2014-04-21,2014-04-26,30.37
168505,2014-04-22,2014-04-26,2.91
168506,2014-04-20,2014-04-26,2.73
168507,2014-04-20,2014-04-27,0.64
168508,2014-04-24,2014-04-30,1.98
168509,2014-04-24,2014-04-30,0.65
168510,2014-04-20,2014-04-24,2.55
168512,2014-04-20,2014-04-23,2.56
168513,2014-04-23,2014-04-29,28.96
168514,2014-04-21,2014-04-25,2.23
168516,2014-04-20,2014-04-23,2.47
168518,2014-04-21,2014-04-23,0.63
168519,2014-04-24,2014-04-28,1.2
168520,2014-04-21,2014-04-26,0.42
168521,2014-04-18,2014-04-23,1.2
168522,2014-04-19,2014-04-24,0.18
168523,2014-04-25,2014-04-27,1.71
168524,2014-04-25,2014-05-02,0.08
168527,2014-04-19,2014-04-23,2.01
168528,2014-04-22,2014-04-28,1.17
168530,2014-04-20,2014-04-24,1.45
168534,2014-04-18,2014-04-20,0.91
168535,2014-04-24,2014-04-28,31.56
168536,2014-04-22,2014-04-28,1.44
168537,2014-04-20,2014-04-27,0.33
168538,2014-04-24,2014-04-27,1.27
168539,2014-04-24,2014-04-26,2.33
168541,2014-04-22,2014-04-28,0.34
168542,2014-04-20,2014-04-26,27.93
168544,2014-04-21,2014-04-24,24.24
168545,2014-04-20,2014-04-26,2.76
168546,2014-04-21,2014-04-27,1.93
168547,2014-04-23,2014-04-29,1.41
168548,2014-04-24,2014-05-01,2.29
168549,2014-04-24,2014-04-26,1.53
168551,2014-04-23,2014-04-25,0.52
168553,2014-04-23,2014-04-27,2.22
168554,2014-04-22,2014-04-29,1.28
168555,2014-04-24,2014-04-26,1.25
168556,2014-04-22,2014-04-27,1.01
168557,2014-04-21,2014-04-26,2.26
168560,2014-04-20,2014-04-22,2.16
168561,2014-04-20,2014-04-23,1.41
168562,2014-04-24,2014-04-29,2.7
168563,2014-04-21,2014-04-25,2.27
168566,2014-04-21,2014-04-23,25.81
168569,2014-04-22,2014-04-28,2.07
168570,2014-04-23,2014-04-28,1.65
168571,2014-04-22,2014-04-29,0.38
168573,2014-04-19,2014-04-23,24.83
168574,2014-04-23,2014-04-27,0.76
168575,2014-04-22,2014-04-28,0.67
168577,2014-04-21,2014-04-24,2.05
168580,2014-04-24,2014-05-01,1.34
168581,2014-04-23,2014-04-26,2.99
168582,2014-04-21,2014-04-23,1.19
168583,2014-04-21,2014-04-23,23.91
168584,2014-04-22,2014-04-29,2.1
168585,2014-04-23,2014-04-27,0.18
168587,2014-04-21,2014-04-26,24.35
168588,2014-04-20,2014-04-26,2.34
168589,2014-04-20,2014-04-27,2.23
168590,2014-04-21,2014-04-27,0.02
168591,2014-04-22,2014-04-27,1.77
168592,2014-04-21,2014-04-27,1.42
168593,2014-04-22,2014-04-24,2.34
168594,2014-04-21,2014-04-24,0.42
168595,2014-04-21,2014-04-26,1.7
168598,2014-04-23,2014-04-26,2.73
168601,2014-04-22,2014-04-26,1.26
168602,2014-04-21,2014-04-24,2.92
168603,2014-04-21,2014-04-26,2.77
168606,2014-04-23,2014-04-25,31.34
168607,2014-04-22,2014-04-29,2.33
168608,2014-04-22,2014-04-27,1.43
168609,2014-04-21,2014-04-23,1.22
168612,2014-04-23,2014-04-25,24.33
168613,2014-04-22,2014-04-25,0.47
168614,2014-04-24,2014-04-27,1.06
168615,2014-04-23,2014-04-27,0.3
168616,2014-04-23,2014-04-30,2.16
168617,2014-04-20,2014-04-24,1.61
168618,2014-04-20,2014-04-24,1.38
168619,2014-04-22,2014-04-27,0.9
168620,2014-04-19,2014-04-21,2.51
168621,2014-04-18,2014-04-20,23.48
168622,2014-04-23,2014-04-27,2.7
168623,2014-04-22,2014-04-28,1.9
168624,2014-04-18,2014-04-24,1.96
168625,2014-04-22,2014-04-24,2.85
168628,2014-04-20,2014-04-25,29.98
168629,2014-04-20,2014-04-22,2.27
168630,2014-04-24,2014-04-28,31.3
168631,2014-04-21,2014-04-27,1.12
168632,2014-04-21,2014-04-28,2.47
168633,2014-04-21,2014-04-23,2.01
168634,2014-04-21,2014-04-28,28.33
168635,2014-04-23,2014-04-25,2.18
168636,2014-04-23,2014-04-25,2.25
168637,2014-04-21,2014-04-28,1.62
168639,2014-04-20,2014-04-26,30.22
168640,2014-04-20,2014-04-25,1.41
