snapshot_date,product_id,stock_on_hand,units_received,units_sold,stockout_days,days_of_supply,fill_rate,stockout_flag,overstock_flag,reorder_flag,sell_through_rate,product_name,category,segment,year,month
2012-11-30,922,24,5,4,1,180.0,0.9667,1,1,0,0.1429,HanoiStreet UE-31,Streetwear,Performance,2012,11
2012-12-31,922,25,7,6,0,125.0,1.0,0,1,0,0.1935,HanoiStreet UE-31,Streetwear,Performance,2012,12
2013-01-31,922,25,3,3,1,250.0,0.9667,1,1,0,0.1071,HanoiStreet UE-31,Streetwear,Performance,2013,1
2013-02-28,922,26,7,6,2,130.0,0.9333,1,1,0,0.1875,HanoiStreet UE-31,Streetwear,Performance,2013,2
2013-03-31,922,26,3,3,0,260.0,1.0,0,1,0,0.1034,HanoiStreet UE-31,Streetwear,Performance,2013,3
2013-04-30,922,28,9,7,1,120.0,0.9667,1,1,0,0.2,HanoiStreet UE-31,Streetwear,Performance,2013,4
2013-05-31,922,29,7,6,0,145.0,1.0,0,1,0,0.1714,HanoiStreet UE-31,Streetwear,Performance,2013,5
2013-06-30,922,29,4,4,0,217.5,1.0,0,1,0,0.1212,HanoiStreet UE-31,Streetwear,Performance,2013,6
2013-07-31,922,29,4,4,2,217.5,0.9333,1,1,0,0.1212,HanoiStreet UE-31,Streetwear,Performance,2013,7
2013-08-31,922,29,4,4,0,217.5,1.0,0,1,0,0.1212,HanoiStreet UE-31,Streetwear,Performance,2013,8
2013-09-30,922,29,4,4,0,217.5,1.0,0,1,0,0.1212,HanoiStreet UE-31,Streetwear,Performance,2013,9
2013-10-31,922,29,2,2,2,435.0,0.9333,1,1,0,0.0645,HanoiStreet UE-31,Streetwear,Performance,2013,10
2013-12-31,922,29,2,2,1,435.0,0.9667,1,1,0,0.0645,HanoiStreet UE-31,Streetwear,Performance,2013,12
2014-02-28,922,29,5,5,2,174.0,0.9333,1,1,0,0.1471,HanoiStreet UE-31,Streetwear,Performance,2014,2
2014-03-31,922,29,3,3,1,290.0,0.9667,1,1,0,0.0938,HanoiStreet UE-31,Streetwear,Performance,2014,3
2014-04-30,922,30,6,5,2,180.0,0.9333,1,1,0,0.1429,HanoiStreet UE-31,Streetwear,Performance,2014,4
2014-05-31,922,31,8,7,0,132.9,1.0,0,1,0,0.1842,HanoiStreet UE-31,Streetwear,Performance,2014,5
2014-06-30,922,31,2,2,0,465.0,1.0,0,1,0,0.0606,HanoiStreet UE-31,Streetwear,Performance,2014,6
2014-07-31,922,33,10,8,2,123.8,0.9333,1,1,0,0.1951,HanoiStreet UE-31,Streetwear,Performance,2014,7
2014-08-31,922,34,7,6,0,170.0,1.0,0,1,0,0.15,HanoiStreet UE-31,Streetwear,Performance,2014,8
2014-09-30,922,34,1,1,1,1020.0,0.9667,1,1,0,0.0286,HanoiStreet UE-31,Streetwear,Performance,2014,9
2014-10-31,922,34,3,3,1,340.0,0.9667,1,1,0,0.0811,HanoiStreet UE-31,Streetwear,Performance,2014,10
2014-12-31,922,34,4,4,1,255.0,0.9667,1,1,0,0.1053,HanoiStreet UE-31,Streetwear,Performance,2014,12
2015-01-31,922,34,1,1,1,1020.0,0.9667,1,1,0,0.0286,HanoiStreet UE-31,Streetwear,Performance,2015,1
2015-02-28,922,34,2,2,1,510.0,0.9667,1,1,0,0.0556,HanoiStreet UE-31,Streetwear,Performance,2015,2
2015-03-31,922,35,8,7,0,150.0,1.0,0,1,0,0.1667,HanoiStreet UE-31,Streetwear,Performance,2015,3
2015-04-30,922,36,12,11,1,98.2,0.9667,1,1,0,0.234,HanoiStreet UE-31,Streetwear,Performance,2015,4
2015-05-31,922,38,10,8,2,142.5,0.9333,1,1,0,0.1739,HanoiStreet UE-31,Streetwear,Performance,2015,5
2015-06-30,922,38,3,3,1,380.0,0.9667,1,1,0,0.0732,HanoiStreet UE-31,Streetwear,Performance,2015,6
2015-07-31,922,39,8,7,0,167.1,1.0,0,1,0,0.1522,HanoiStreet UE-31,Streetwear,Performance,2015,7
2015-08-31,922,40,11,10,1,120.0,0.9667,1,1,0,0.2,HanoiStreet UE-31,Streetwear,Performance,2015,8
2015-09-30,922,41,7,6,0,205.0,1.0,0,1,0,0.1277,HanoiStreet UE-31,Streetwear,Performance,2015,9
2015-10-31,922,41,3,3,2,410.0,0.9333,1,1,0,0.0682,HanoiStreet UE-31,Streetwear,Performance,2015,10
2015-12-31,922,41,4,4,0,307.5,1.0,0,1,0,0.0889,HanoiStreet UE-31,Streetwear,Performance,2015,12
2016-02-29,922,42,5,4,1,315.0,0.9667,1,1,0,0.087,HanoiStreet UE-31,Streetwear,Performance,2016,2
2016-03-31,922,43,9,8,2,161.2,0.9333,1,1,0,0.1569,HanoiStreet UE-31,Streetwear,Performance,2016,3
2016-04-30,922,44,7,6,2,220.0,0.9333,1,1,0,0.12,HanoiStreet UE-31,Streetwear,Performance,2016,4
2016-05-31,922,45,8,7,0,192.9,1.0,0,1,0,0.1346,HanoiStreet UE-31,Streetwear,Performance,2016,5
2016-06-30,922,45,3,3,2,450.0,0.9333,1,1,0,0.0625,HanoiStreet UE-31,Streetwear,Performance,2016,6
2016-07-31,922,45,1,1,0,1350.0,1.0,0,1,0,0.0217,HanoiStreet UE-31,Streetwear,Performance,2016,7
2016-08-31,922,45,2,2,1,675.0,0.9667,1,1,0,0.0426,HanoiStreet UE-31,Streetwear,Performance,2016,8
2016-12-31,922,45,1,1,1,1350.0,0.9667,1,1,0,0.0217,HanoiStreet UE-31,Streetwear,Performance,2016,12
2017-03-31,922,45,1,1,2,1350.0,0.9333,1,1,0,0.0217,HanoiStreet UE-31,Streetwear,Performance,2017,3
2017-04-30,922,45,2,2,2,675.0,0.9333,1,1,0,0.0426,HanoiStreet UE-31,Streetwear,Performance,2017,4
2017-05-31,922,45,1,1,0,1350.0,1.0,0,1,0,0.0217,HanoiStreet UE-31,Streetwear,Performance,2017,5
2017-10-31,922,45,1,1,1,1350.0,0.9667,1,1,0,0.0217,HanoiStreet UE-31,Streetwear,Performance,2017,10
2018-05-31,922,45,1,1,1,1350.0,0.9667,1,1,0,0.0217,HanoiStreet UE-31,Streetwear,Performance,2018,5
2018-06-30,922,45,1,1,1,1350.0,0.9667,1,1,0,0.0217,HanoiStreet UE-31,Streetwear,Performance,2018,6
2019-04-30,922,45,1,1,0,1350.0,1.0,0,1,0,0.0217,HanoiStreet UE-31,Streetwear,Performance,2019,4
2021-04-30,922,45,1,1,0,1350.0,1.0,0,1,0,0.0217,HanoiStreet UE-31,Streetwear,Performance,2021,4
2019-01-31,926,6,2,2,0,90.0,1.0,0,0,0,0.25,HanoiStreet UE-35,Streetwear,Performance,2019,1
2019-02-28,926,6,3,3,0,60.0,1.0,0,0,0,0.3333,HanoiStreet UE-35,Streetwear,Performance,2019,2
2019-04-30,926,6,2,2,1,90.0,0.9667,1,0,0,0.25,HanoiStreet UE-35,Streetwear,Performance,2019,4
2019-05-31,926,6,3,3,2,60.0,0.9333,1,0,0,0.3333,HanoiStreet UE-35,Streetwear,Performance,2019,5
2019-06-30,926,6,3,3,2,60.0,0.9333,1,0,0,0.3333,HanoiStreet UE-35,Streetwear,Performance,2019,6
2019-07-31,926,6,4,4,1,45.0,0.9667,1,0,0,0.4,HanoiStreet UE-35,Streetwear,Performance,2019,7
2019-08-31,926,6,2,2,2,90.0,0.9333,1,0,0,0.25,HanoiStreet UE-35,Streetwear,Performance,2019,8
2019-10-31,926,6,1,1,0,180.0,1.0,0,1,0,0.1429,HanoiStreet UE-35,Streetwear,Performance,2019,10
2019-11-30,926,6,1,1,1,180.0,0.9667,1,1,0,0.1429,HanoiStreet UE-35,Streetwear,Performance,2019,11
2019-12-31,926,6,1,1,1,180.0,0.9667,1,1,0,0.1429,HanoiStreet UE-35,Streetwear,Performance,2019,12
2020-01-31,926,6,2,2,2,90.0,0.9333,1,0,0,0.25,HanoiStreet UE-35,Streetwear,Performance,2020,1
2020-02-29,926,6,3,3,1,60.0,0.9667,1,0,0,0.3333,HanoiStreet UE-35,Streetwear,Performance,2020,2
2020-03-31,926,6,2,2,2,90.0,0.9333,1,0,0,0.25,HanoiStreet UE-35,Streetwear,Performance,2020,3
2020-04-30,926,7,12,11,5,19.1,0.8333,1,0,0,0.6111,HanoiStreet UE-35,Streetwear,Performance,2020,4
2020-05-31,926,8,7,6,0,40.0,1.0,0,0,0,0.4286,HanoiStreet UE-35,Streetwear,Performance,2020,5
2020-06-30,926,8,3,3,1,80.0,0.9667,1,0,0,0.2727,HanoiStreet UE-35,Streetwear,Performance,2020,6
2020-07-31,926,11,17,14,6,23.6,0.8,1,0,0,0.56,HanoiStreet UE-35,Streetwear,Performance,2020,7
2020-08-31,926,12,6,5,1,72.0,0.9667,1,0,0,0.2941,HanoiStreet UE-35,Streetwear,Performance,2020,8
2020-09-30,926,12,1,1,0,360.0,1.0,0,1,0,0.0769,HanoiStreet UE-35,Streetwear,Performance,2020,9
2020-10-31,926,12,3,3,0,120.0,1.0,0,1,0,0.2,HanoiStreet UE-35,Streetwear,Performance,2020,10
2020-11-30,926,12,1,1,2,360.0,0.9333,1,1,0,0.0769,HanoiStreet UE-35,Streetwear,Performance,2020,11
2020-12-31,926,12,1,1,1,360.0,0.9667,1,1,0,0.0769,HanoiStreet UE-35,Streetwear,Performance,2020,12
2021-02-28,926,12,3,3,1,120.0,0.9667,1,1,0,0.2,HanoiStreet UE-35,Streetwear,Performance,2021,2
2021-03-31,926,13,5,4,1,97.5,0.9667,1,1,0,0.2353,HanoiStreet UE-35,Streetwear,Performance,2021,3
2021-04-30,926,13,4,4,0,97.5,1.0,0,1,0,0.2353,HanoiStreet UE-35,Streetwear,Performance,2021,4
2021-05-31,926,14,7,6,2,70.0,0.9333,1,0,0,0.3,HanoiStreet UE-35,Streetwear,Performance,2021,5
2021-06-30,926,14,1,1,0,420.0,1.0,0,1,0,0.0667,HanoiStreet UE-35,Streetwear,Performance,2021,6
2021-07-31,926,14,2,2,0,210.0,1.0,0,1,0,0.125,HanoiStreet UE-35,Streetwear,Performance,2021,7
2021-08-31,926,14,2,2,1,210.0,0.9667,1,1,0,0.125,HanoiStreet UE-35,Streetwear,Performance,2021,8
2021-10-31,926,14,1,1,1,420.0,0.9667,1,1,0,0.0667,HanoiStreet UE-35,Streetwear,Performance,2021,10
2021-12-31,926,14,1,1,1,420.0,0.9667,1,1,0,0.0667,HanoiStreet UE-35,Streetwear,Performance,2021,12
2022-03-31,926,14,2,2,0,210.0,1.0,0,1,0,0.125,HanoiStreet UE-35,Streetwear,Performance,2022,3
2022-04-30,926,14,1,1,0,420.0,1.0,0,1,0,0.0667,HanoiStreet UE-35,Streetwear,Performance,2022,4
2022-06-30,926,14,1,1,0,420.0,1.0,0,1,0,0.0667,HanoiStreet UE-35,Streetwear,Performance,2022,6
2022-08-31,926,14,1,1,0,420.0,1.0,0,1,0,0.0667,HanoiStreet UE-35,Streetwear,Performance,2022,8
2013-04-30,927,236,86,75,2,94.4,0.9333,1,1,0,0.2412,HanoiStreet UE-36,Streetwear,Performance,2013,4
2013-05-31,927,264,176,148,1,53.5,0.9667,1,0,0,0.3592,HanoiStreet UE-36,Streetwear,Performance,2013,5
2013-06-30,927,309,247,202,0,45.9,1.0,0,0,0,0.3953,HanoiStreet UE-36,Streetwear,Performance,2013,6
2013-07-31,927,328,190,171,1,57.5,0.9667,1,0,0,0.3427,HanoiStreet UE-36,Streetwear,Performance,2013,7
2013-08-31,927,352,204,180,1,58.7,0.9667,1,0,0,0.3383,HanoiStreet UE-36,Streetwear,Performance,2013,8
2013-09-30,927,364,110,98,0,111.4,1.0,0,1,0,0.2121,HanoiStreet UE-36,Streetwear,Performance,2013,9
2013-10-31,927,373,82,73,2,153.3,0.9333,1,1,0,0.1637,HanoiStreet UE-36,Streetwear,Performance,2013,10
2013-11-30,927,378,35,30,0,378.0,1.0,0,1,0,0.0735,HanoiStreet UE-36,Streetwear,Performance,2013,11
2013-12-31,927,382,30,26,1,440.8,0.9667,1,1,0,0.0637,HanoiStreet UE-36,Streetwear,Performance,2013,12
2014-01-31,927,388,40,34,0,342.4,1.0,0,1,0,0.0806,HanoiStreet UE-36,Streetwear,Performance,2014,1
2014-02-28,927,397,70,61,2,195.2,0.9333,1,1,0,0.1332,HanoiStreet UE-36,Streetwear,Performance,2014,2
2014-03-31,927,426,154,125,2,102.2,0.9333,1,1,0,0.2269,HanoiStreet UE-36,Streetwear,Performance,2014,3
2014-04-30,927,481,246,191,2,75.5,0.9333,1,0,0,0.2842,HanoiStreet UE-36,Streetwear,Performance,2014,4
2014-05-31,927,533,264,212,2,75.4,0.9333,1,0,0,0.2846,HanoiStreet UE-36,Streetwear,Performance,2014,5
2014-06-30,927,578,199,154,2,112.6,0.9333,1,1,0,0.2104,HanoiStreet UE-36,Streetwear,Performance,2014,6
2014-07-31,927,601,151,128,1,140.9,0.9667,1,1,0,0.1756,HanoiStreet UE-36,Streetwear,Performance,2014,7
2014-08-31,927,611,96,86,2,213.1,0.9333,1,1,0,0.1234,HanoiStreet UE-36,Streetwear,Performance,2014,8
2014-09-30,927,618,41,34,1,545.3,0.9667,1,1,0,0.0521,HanoiStreet UE-36,Streetwear,Performance,2014,9
2014-10-31,927,621,25,22,0,846.8,1.0,0,1,0,0.0342,HanoiStreet UE-36,Streetwear,Performance,2014,10
2014-11-30,927,622,12,11,0,1696.4,1.0,0,1,0,0.0174,HanoiStreet UE-36,Streetwear,Performance,2014,11
2014-12-31,927,623,7,6,2,3115.0,0.9333,1,1,0,0.0095,HanoiStreet UE-36,Streetwear,Performance,2014,12
2015-01-31,927,627,34,30,1,627.0,0.9667,1,1,0,0.0457,HanoiStreet UE-36,Streetwear,Performance,2015,1
2015-02-28,927,644,92,75,1,257.6,0.9667,1,1,0,0.1043,HanoiStreet UE-36,Streetwear,Performance,2015,2
2015-03-31,927,661,116,99,2,200.3,0.9333,1,1,0,0.1303,HanoiStreet UE-36,Streetwear,Performance,2015,3
2015-04-30,927,698,243,206,0,101.7,1.0,0,1,0,0.2279,HanoiStreet UE-36,Streetwear,Performance,2015,4
2015-05-31,927,726,200,172,2,126.6,0.9333,1,1,0,0.1915,HanoiStreet UE-36,Streetwear,Performance,2015,5
2015-06-30,927,770,242,198,2,116.7,0.9333,1,1,0,0.2045,HanoiStreet UE-36,Streetwear,Performance,2015,6
2015-07-31,927,785,162,147,0,160.2,1.0,0,1,0,0.1577,HanoiStreet UE-36,Streetwear,Performance,2015,7
2015-08-31,927,820,184,149,1,165.1,0.9667,1,1,0,0.1538,HanoiStreet UE-36,Streetwear,Performance,2015,8
2015-09-30,927,840,123,103,0,244.7,1.0,0,1,0,0.1092,HanoiStreet UE-36,Streetwear,Performance,2015,9
2015-10-31,927,847,61,54,1,470.6,0.9667,1,1,0,0.0599,HanoiStreet UE-36,Streetwear,Performance,2015,10
2015-11-30,927,856,44,35,2,733.7,0.9333,1,1,0,0.0393,HanoiStreet UE-36,Streetwear,Performance,2015,11
2015-12-31,927,869,72,59,1,441.9,0.9667,1,1,0,0.0636,HanoiStreet UE-36,Streetwear,Performance,2015,12
2016-01-31,927,878,74,65,2,405.2,0.9333,1,1,0,0.0689,HanoiStreet UE-36,Streetwear,Performance,2016,1
2016-02-29,927,894,108,92,0,291.5,1.0,0,1,0,0.0933,HanoiStreet UE-36,Streetwear,Performance,2016,2
2016-03-31,927,911,112,95,1,287.7,0.9667,1,1,0,0.0944,HanoiStreet UE-36,Streetwear,Performance,2016,3
2016-04-30,927,963,322,270,0,107.0,1.0,0,1,0,0.219,HanoiStreet UE-36,Streetwear,Performance,2016,4
2016-05-31,927,985,211,189,0,156.3,1.0,0,1,0,0.161,HanoiStreet UE-36,Streetwear,Performance,2016,5
2016-06-30,927,1050,300,235,0,134.0,1.0,0,1,0,0.1829,HanoiStreet UE-36,Streetwear,Performance,2016,6
2016-07-31,927,1080,194,164,1,197.6,0.9667,1,1,0,0.1318,HanoiStreet UE-36,Streetwear,Performance,2016,7
2016-08-31,927,1120,198,158,2,212.7,0.9333,1,1,0,0.1236,HanoiStreet UE-36,Streetwear,Performance,2016,8
2016-09-30,927,1130,98,88,0,385.2,1.0,0,1,0,0.0722,HanoiStreet UE-36,Streetwear,Performance,2016,9
2016-10-31,927,1134,41,37,2,919.5,0.9333,1,1,0,0.0316,HanoiStreet UE-36,Streetwear,Performance,2016,10
2016-11-30,927,1138,31,27,0,1264.4,1.0,0,1,0,0.0232,HanoiStreet UE-36,Streetwear,Performance,2016,11
2016-12-31,927,1139,17,16,2,2135.6,0.9333,1,1,0,0.0139,HanoiStreet UE-36,Streetwear,Performance,2016,12
2017-01-31,927,1142,23,20,0,1713.0,1.0,0,1,0,0.0172,HanoiStreet UE-36,Streetwear,Performance,2017,1
2017-02-28,927,1145,22,19,2,1807.9,0.9333,1,1,0,0.0163,HanoiStreet UE-36,Streetwear,Performance,2017,2
2017-03-31,927,1154,106,97,1,356.9,0.9667,1,1,0,0.0775,HanoiStreet UE-36,Streetwear,Performance,2017,3
2017-04-30,927,1196,243,201,2,178.5,0.9333,1,1,0,0.1439,HanoiStreet UE-36,Streetwear,Performance,2017,4
2017-05-31,927,1239,260,217,1,171.3,0.9667,1,1,0,0.149,HanoiStreet UE-36,Streetwear,Performance,2017,5
2017-06-30,927,1280,302,261,2,147.1,0.9333,1,1,0,0.1694,HanoiStreet UE-36,Streetwear,Performance,2017,6
2017-07-31,927,1312,166,134,0,293.7,1.0,0,1,0,0.0927,HanoiStreet UE-36,Streetwear,Performance,2017,7
2017-08-31,927,1365,232,179,0,228.8,1.0,0,1,0,0.1159,HanoiStreet UE-36,Streetwear,Performance,2017,8
2017-09-30,927,1373,77,69,0,597.0,1.0,0,1,0,0.0479,HanoiStreet UE-36,Streetwear,Performance,2017,9
2017-10-31,927,1390,96,79,0,527.8,1.0,0,1,0,0.0538,HanoiStreet UE-36,Streetwear,Performance,2017,10
2017-11-30,927,1397,52,45,2,931.3,0.9333,1,1,0,0.0312,HanoiStreet UE-36,Streetwear,Performance,2017,11
2017-12-31,927,1406,68,59,2,714.9,0.9333,1,1,0,0.0403,HanoiStreet UE-36,Streetwear,Performance,2017,12
2018-01-31,927,1417,57,46,1,924.1,0.9667,1,1,0,0.0314,HanoiStreet UE-36,Streetwear,Performance,2018,1
2018-02-28,927,1438,101,80,0,539.2,1.0,0,1,0,0.0527,HanoiStreet UE-36,Streetwear,Performance,2018,2
2018-03-31,927,1462,154,130,2,337.4,0.9333,1,1,0,0.0817,HanoiStreet UE-36,Streetwear,Performance,2018,3
2018-04-30,927,1482,171,151,0,294.4,1.0,0,1,0,0.0925,HanoiStreet UE-36,Streetwear,Performance,2018,4
2018-05-31,927,1512,229,199,2,227.9,0.9333,1,1,0,0.1163,HanoiStreet UE-36,Streetwear,Performance,2018,5
2018-06-30,927,1554,279,237,2,196.7,0.9333,1,1,0,0.1323,HanoiStreet UE-36,Streetwear,Performance,2018,6
2018-07-31,927,1584,189,159,2,298.9,0.9333,1,1,0,0.0912,HanoiStreet UE-36,Streetwear,Performance,2018,7
2018-08-31,927,1597,130,117,1,409.5,0.9667,1,1,0,0.0683,HanoiStreet UE-36,Streetwear,Performance,2018,8
2018-09-30,927,1606,59,50,1,963.6,0.9667,1,1,0,0.0302,HanoiStreet UE-36,Streetwear,Performance,2018,9
2018-10-31,927,1614,57,49,0,988.2,1.0,0,1,0,0.0295,HanoiStreet UE-36,Streetwear,Performance,2018,10
2018-11-30,927,1621,32,25,1,1945.2,0.9667,1,1,0,0.0152,HanoiStreet UE-36,Streetwear,Performance,2018,11
2018-12-31,927,1625,39,35,0,1392.9,1.0,0,1,0,0.0211,HanoiStreet UE-36,Streetwear,Performance,2018,12
2019-01-31,927,1628,26,23,1,2123.5,0.9667,1,1,0,0.0139,HanoiStreet UE-36,Streetwear,Performance,2019,1
2019-02-28,927,1632,33,29,1,1688.3,0.9667,1,1,0,0.0175,HanoiStreet UE-36,Streetwear,Performance,2019,2
2019-03-31,927,1646,62,48,1,1028.8,0.9667,1,1,0,0.0283,HanoiStreet UE-36,Streetwear,Performance,2019,3
2019-04-30,927,1657,92,81,1,613.7,0.9667,1,1,0,0.0466,HanoiStreet UE-36,Streetwear,Performance,2019,4
2019-05-31,927,1671,87,73,0,686.7,1.0,0,1,0,0.0419,HanoiStreet UE-36,Streetwear,Performance,2019,5
2019-06-30,927,1685,80,66,2,765.9,0.9333,1,1,0,0.0377,HanoiStreet UE-36,Streetwear,Performance,2019,6
2019-07-31,927,1698,64,51,1,998.8,0.9667,1,1,0,0.0292,HanoiStreet UE-36,Streetwear,Performance,2019,7
2019-08-31,927,1711,71,58,2,885.0,0.9333,1,1,0,0.0328,HanoiStreet UE-36,Streetwear,Performance,2019,8
2019-09-30,927,1714,24,21,2,2448.6,0.9333,1,1,0,0.0121,HanoiStreet UE-36,Streetwear,Performance,2019,9
2019-10-31,927,1717,20,17,0,3030.0,1.0,0,1,0,0.0098,HanoiStreet UE-36,Streetwear,Performance,2019,10
2019-11-30,927,1720,14,11,0,4690.9,1.0,0,1,0,0.0064,HanoiStreet UE-36,Streetwear,Performance,2019,11
2019-12-31,927,1722,13,11,0,4696.4,1.0,0,1,0,0.0063,HanoiStreet UE-36,Streetwear,Performance,2019,12
2020-01-31,927,1726,29,25,2,2071.2,0.9333,1,1,0,0.0143,HanoiStreet UE-36,Streetwear,Performance,2020,1
2020-02-29,927,1731,30,25,1,2077.2,0.9667,1,1,0,0.0142,HanoiStreet UE-36,Streetwear,Performance,2020,2
2020-03-31,927,1738,59,52,0,1002.7,1.0,0,1,0,0.0291,HanoiStreet UE-36,Streetwear,Performance,2020,3
2020-04-30,927,1758,125,105,2,502.3,0.9333,1,1,0,0.0564,HanoiStreet UE-36,Streetwear,Performance,2020,4
2020-05-31,927,1767,92,83,0,638.7,1.0,0,1,0,0.0449,HanoiStreet UE-36,Streetwear,Performance,2020,5
2020-06-30,927,1780,72,59,0,905.1,1.0,0,1,0,0.0321,HanoiStreet UE-36,Streetwear,Performance,2020,6
2020-07-31,927,1794,67,53,2,1015.5,0.9333,1,1,0,0.0287,HanoiStreet UE-36,Streetwear,Performance,2020,7
2020-08-31,927,1799,35,30,1,1799.0,0.9667,1,1,0,0.0164,HanoiStreet UE-36,Streetwear,Performance,2020,8
2020-09-30,927,1806,41,34,0,1593.5,1.0,0,1,0,0.0185,HanoiStreet UE-36,Streetwear,Performance,2020,9
2020-10-31,927,1809,16,13,1,4174.6,0.9667,1,1,0,0.0071,HanoiStreet UE-36,Streetwear,Performance,2020,10
2020-11-30,927,1810,12,11,1,4936.4,0.9667,1,1,0,0.006,HanoiStreet UE-36,Streetwear,Performance,2020,11
2020-12-31,927,1812,9,7,2,7765.7,0.9333,1,1,0,0.0038,HanoiStreet UE-36,Streetwear,Performance,2020,12
2021-01-31,927,1813,10,9,1,6043.3,0.9667,1,1,0,0.0049,HanoiStreet UE-36,Streetwear,Performance,2021,1
2021-02-28,927,1816,31,28,1,1945.7,0.9667,1,1,0,0.0152,HanoiStreet UE-36,Streetwear,Performance,2021,2
2021-03-31,927,1820,46,42,1,1300.0,0.9667,1,1,0,0.0226,HanoiStreet UE-36,Streetwear,Performance,2021,3
2021-04-30,927,1834,63,49,1,1122.9,0.9667,1,1,0,0.026,HanoiStreet UE-36,Streetwear,Performance,2021,4
2021-05-31,927,1843,55,46,2,1202.0,0.9333,1,1,0,0.0244,HanoiStreet UE-36,Streetwear,Performance,2021,5
2021-06-30,927,1850,49,42,2,1321.4,0.9333,1,1,0,0.0222,HanoiStreet UE-36,Streetwear,Performance,2021,6
2021-07-31,927,1859,42,33,1,1690.0,0.9667,1,1,0,0.0174,HanoiStreet UE-36,Streetwear,Performance,2021,7
2021-08-31,927,1860,17,16,1,3487.5,0.9667,1,1,0,0.0085,HanoiStreet UE-36,Streetwear,Performance,2021,8
2021-09-30,927,1862,15,13,1,4296.9,0.9667,1,1,0,0.0069,HanoiStreet UE-36,Streetwear,Performance,2021,9
2021-10-31,927,1862,8,8,0,6982.5,1.0,0,1,0,0.0043,HanoiStreet UE-36,Streetwear,Performance,2021,10
2021-11-30,927,1862,5,5,0,11172.0,1.0,0,1,0,0.0027,HanoiStreet UE-36,Streetwear,Performance,2021,11
2021-12-31,927,1864,12,10,1,5592.0,0.9667,1,1,0,0.0053,HanoiStreet UE-36,Streetwear,Performance,2021,12
2022-01-31,927,1865,11,10,0,5595.0,1.0,0,1,0,0.0053,HanoiStreet UE-36,Streetwear,Performance,2022,1
2022-02-28,927,1867,18,16,2,3500.6,0.9333,1,1,0,0.0085,HanoiStreet UE-36,Streetwear,Performance,2022,2
2022-03-31,927,1870,22,19,0,2952.6,1.0,0,1,0,0.0101,HanoiStreet UE-36,Streetwear,Performance,2022,3
2022-04-30,927,1875,41,36,1,1562.5,0.9667,1,1,0,0.0188,HanoiStreet UE-36,Streetwear,Performance,2022,4
2022-05-31,927,1882,38,31,0,1821.3,1.0,0,1,0,0.0162,HanoiStreet UE-36,Streetwear,Performance,2022,5
2022-06-30,927,1886,35,31,2,1825.2,0.9333,1,1,0,0.0162,HanoiStreet UE-36,Streetwear,Performance,2022,6
2022-07-31,927,1888,20,18,2,3146.7,0.9333,1,1,0,0.0094,HanoiStreet UE-36,Streetwear,Performance,2022,7
2022-08-31,927,1891,27,24,2,2363.8,0.9333,1,1,0,0.0125,HanoiStreet UE-36,Streetwear,Performance,2022,8
2022-09-30,927,1894,18,15,2,3788.0,0.9333,1,1,0,0.0079,HanoiStreet UE-36,Streetwear,Performance,2022,9
2022-10-31,927,1896,16,14,0,4062.9,1.0,0,1,0,0.0073,HanoiStreet UE-36,Streetwear,Performance,2022,10
2022-11-30,927,1897,11,10,1,5691.0,0.9667,1,1,0,0.0052,HanoiStreet UE-36,Streetwear,Performance,2022,11
2022-12-31,927,1897,3,3,2,18970.0,0.9333,1,1,0,0.0016,HanoiStreet UE-36,Streetwear,Performance,2022,12
2012-11-30,930,6,2,2,0,90.0,1.0,0,0,0,0.25,HanoiStreet UE-39,Streetwear,Performance,2012,11
2012-12-31,930,6,4,4,2,45.0,0.9333,1,0,0,0.4,HanoiStreet UE-39,Streetwear,Performance,2012,12
2013-01-31,930,6,1,1,1,180.0,0.9667,1,1,0,0.1429,HanoiStreet UE-39,Streetwear,Performance,2013,1
2013-02-28,930,6,2,2,2,90.0,0.9333,1,0,0,0.25,HanoiStreet UE-39,Streetwear,Performance,2013,2
2013-03-31,930,7,9,8,2,26.2,0.9333,1,0,0,0.5333,HanoiStreet UE-39,Streetwear,Performance,2013,3
2013-04-30,930,9,22,20,13,13.5,0.5667,1,0,0,0.6897,HanoiStreet UE-39,Streetwear,Performance,2013,4
2013-05-31,930,11,18,16,7,20.6,0.7667,1,0,0,0.5926,HanoiStreet UE-39,Streetwear,Performance,2013,5
2013-06-30,930,14,15,12,1,35.0,0.9667,1,0,0,0.4615,HanoiStreet UE-39,Streetwear,Performance,2013,6
2013-07-31,930,16,13,11,0,43.6,1.0,0,0,0,0.4074,HanoiStreet UE-39,Streetwear,Performance,2013,7
2013-08-31,930,17,13,12,0,42.5,1.0,0,0,0,0.4138,HanoiStreet UE-39,Streetwear,Performance,2013,8
2013-09-30,930,18,8,7,1,77.1,0.9667,1,0,0,0.28,HanoiStreet UE-39,Streetwear,Performance,2013,9
2013-10-31,930,18,3,3,1,180.0,0.9667,1,1,0,0.1429,HanoiStreet UE-39,Streetwear,Performance,2013,10
2013-11-30,930,19,5,4,1,142.5,0.9667,1,1,0,0.1739,HanoiStreet UE-39,Streetwear,Performance,2013,11
2013-12-31,930,20,6,5,0,120.0,1.0,0,1,0,0.2,HanoiStreet UE-39,Streetwear,Performance,2013,12
